title,url,event_id,description
Taekwondo (John),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818121,1229818121,"Thursday, April 3, 2025, 6:45 - 7:45pm Woodruff PE Center Aerobics Room"
Savera Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241501834,1241501834,"Monday, March 31, 2025, 8 - 10pm Woodruff PE Center Aerobics Room"
IFC Basketball Tournament,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1252435585,1252435585,"Tuesday, April 1, 2025, 7 - 9pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
Cardio Blast (Amanda),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818118,1229818118,"Wednesday, April 2, 2025, 6:30 - 7:30pm Woodruff PE Center Aerobics Room"
CS EGEWU,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230478006,1230478006,"Thursday, April 3, 2025, 7 - 9pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230917292,1230917292,"Monday, March 31, 2025, 8 - 9:30pm Woodruff PE Center All Outdoor Tennis courts"
CS Women's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790603,1230790603,"Tuesday, April 1, 2025, 7:15 - 8:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
305 Fitness (Cookie),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821871,1229821871,"Wednesday, April 2, 2025, 6:45 - 7:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
CS Badminton,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230835949,1230835949,"Thursday, April 3, 2025, 7 - 9pm Woodruff PE Center Court #3"
Savera Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241502973,1241502973,"Monday, March 31, 2025, 8 - 10pm Woodruff PE Center Aerobics Room"
CS Judo,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230913085,1230913085,"Tuesday, April 1, 2025, 8 - 10pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
CS Baseball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790606,1230790606,"Wednesday, April 2, 2025, 7 - 9pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
CS Fencing,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230835950,1230835950,"Thursday, April 3, 2025, 7 - 9pm Woodruff PE Center Court #4"
Break Emory Weekly Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242052337,1242052337,"Monday, March 31, 2025, 9 - 10:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230917293,1230917293,"Tuesday, April 1, 2025, 8 - 9:30pm Woodruff PE Center All Outdoor Tennis courts"
CS Men's Basketball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230833456,1230833456,"Wednesday, April 2, 2025, 7 - 8:30pm Woodruff PE Center Auxillary Court 2"
IFC Basketball Tournament - Finals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1259667038,1259667038,"Thursday, April 3, 2025, 7 - 9pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
Emory SaRaas,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241310311,1241310311,"Tuesday, April 1, 2025, 8 - 10pm Woodruff PE Center Aerobics Room"
CS Women's Basketball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230833455,1230833455,"Wednesday, April 2, 2025, 7 - 8:30pm Woodruff PE Center Auxillary Court 1"
CS Women's Soccer,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790608,1230790608,"Thursday, April 3, 2025, 7:15 - 8:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
CS Men's Lacrosse,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230790604,1230790604,"Tuesday, April 1, 2025, 8:30 - 10:30pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
CS Women's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230835948,1230835948,"Wednesday, April 2, 2025, 7 - 9:30pm Woodruff PE Center Court #3"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230917295,1230917295,"Thursday, April 3, 2025, 8 - 9:30pm Woodruff PE Center All Outdoor Tennis courts"
Emory Ballroom Dance Lesson,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241397090,1241397090,"Tuesday, April 1, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
CS Men's Volleyball,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230793724,1230793724,"Wednesday, April 2, 2025, 7:30 - 10pm Woodruff PE Center Court #2, Woodruff PE Center Court #1"
Emory SaRaas,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241310313,1241310313,"Thursday, April 3, 2025, 8 - 10pm Woodruff PE Center Aerobics Room"
Emory Ballroom Dance Lesson,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241310312,1241310312,"Tuesday, April 1, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
Agnition Dance Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242195748,1242195748,"Wednesday, April 2, 2025, 7:45 - 9:45pm Woodruff PE Center Aerobics Room"
Emory Muay Thai Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241847101,1241847101,"Thursday, April 3, 2025, 9 - 10:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
TNT Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241397136,1241397136,"Wednesday, April 2, 2025, 8 - 10pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Zuri Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241847595,1241847595,"Thursday, April 3, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
CS Tennis,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230917294,1230917294,"Wednesday, April 2, 2025, 8 - 9:30pm Woodruff PE Center All Outdoor Tennis courts"
TNT Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241399734,1241399734,"Wednesday, April 2, 2025, 8 - 10pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Emory Suri Rehearsal,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242035903,1242035903,"Wednesday, April 2, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
Emory Suri Rehearsal,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242036124,1242036124,"Wednesday, April 2, 2025, 9 - 10:45pm Woodruff PE Center - Dance Studio"
Emory Emotion Dance Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242292460,1242292460,"Wednesday, April 2, 2025, 9:30 - 10:45pm SAAC 211"
Emory Emotion Dance Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242293125,1242293125,"Wednesday, April 2, 2025, 9:30 - 10:45pm SAAC 211"
Agnition Practices,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1258000367,1258000367,"Sunday, April 6, 2025, 9am - 12pm Woodruff PE Center Aerobics Room"
Spin (Cecilia),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229781003,1229781003,"Monday, April 7, 2025, 7 - 7:50am Woodruff PE Center Cycling Studio"
Spin (Cecilia),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229781005,1229781005,"Tuesday, April 8, 2025, 7 - 7:50am Woodruff PE Center Cycling Studio"
HIIT & Strength (Tani),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1233555441,1233555441,"Wednesday, April 9, 2025, 7:30 - 8:30am Woodruff PE Center Aerobics Room"
Stretch & Conditioning (Maki),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1243523651,1243523651,"Thursday, April 10, 2025, 7:15 - 8am Woodruff PE Center Aerobics Room"
Preview Day 2025,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1153468160,1153468160,"Friday, April 11, 2025, 7am - 10pm Woodruff PE Center Court #2, Woodruff PE Center Court #1, Woodruff PE Center Court #3, Woodruff PE Center Court #4"
Volleyball Spring Game,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1227660318,1227660318,"Saturday, April 12, 2025, 7am - 7pm Woodruff PE Center Court #2, Woodruff PE Center Court #1, Woodruff PE Center Court #3, Woodruff PE Center Court #4"
Agnition Practices,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1258001178,1258001178,"Sunday, April 6, 2025, 9am - 12pm Woodruff PE Center Aerobics Room"
Track and Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1226151234,1226151234,"Monday, April 7, 2025, 8 - 11am Woodruff PE Center Mcdonough Field"
Sunrise Yoga (Cate),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818124,1229818124,"Tuesday, April 8, 2025, 7:15 - 8:15am Woodruff PE Center Aerobics Room"
Track and Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1226151337,1226151337,"Wednesday, April 9, 2025, 8 - 11am Woodruff PE Center Mcdonough Field"
Tent Install Only,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1213930615,1213930615,"Thursday, April 10, 2025, 8am - 10pm Woodruff PE Center Mcdonough Field, Woodruff PE Center Mcdonough Stage"
Admitted Student Preview Day,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1213930616,1213930616,"Friday, April 11, 2025, 7:30am - 4pm Woodruff PE Center Mcdonough Field, Woodruff PE Center Mcdonough Stage"
CS Fencing,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1261471586,1261471586,"Saturday, April 12, 2025, 8am - 7:30pm Woodruff PE Center Auxillary Court, Woodruff PE Center Auxillary Court 2, Woodruff PE Center Auxillary Court 1"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222083506,1222083506,"Sunday, April 6, 2025, 10am - 1pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
PE 110 1 3191,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917623,1222917623,"Monday, April 7, 2025, 8:30 - 9:45am Woodruff PE Center Aerobics Room"
Track and Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1226151335,1226151335,"Tuesday, April 8, 2025, 8 - 11am Woodruff PE Center Mcdonough Field"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235314621,1235314621,"Wednesday, April 9, 2025, 8 - 10am Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
PE 167 2 3244,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917637,1222917637,"Thursday, April 10, 2025, 8:30 - 9:45am Woodruff PE Center Aerobics Room"
Align & Flow Yoga (Stacy),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821884,1229821884,"Friday, April 11, 2025, 10 - 11am Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
SOLO Wilderness First Aid Day 1,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1228188158,1228188158,"Saturday, April 12, 2025, 8am - 6pm Woodruff PE Center Large class room"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221946049,1221946049,"Sunday, April 6, 2025, 10am - 1pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
DANC 223R 1 2723,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676384,1208676384,"Monday, April 7, 2025, 10 - 11:15am Woodruff PE Center - Dance Studio"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235314620,1235314620,"Tuesday, April 8, 2025, 8:30 - 11:30am Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Women's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235314594,1235314594,"Wednesday, April 9, 2025, 8 - 10am Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
PE 116 1 3221,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222895415,1222895415,"Friday, April 18, 2025, 11:30am - 12:20pm Woodruff PE Center Cycling Studio"
IFC x Sigma Alpha Mu Flag Football,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1261419589,1261419589,"Saturday, April 19, 2025, 11am - 3pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
IFC x Sigma Alpha Mu Flag Football,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1261419588,1261419588,"Sunday, April 13, 2025, 12 - 4pm Woodruff PE Center Candler Field #3, Woodruff PE Center Candler Field #4"
PE 194 1 3285,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917642,1222917642,"Monday, April 14, 2025, 10 - 11:15am Woodruff PE Center Aerobics Room"
PE 192 1 3279,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222894344,1222894344,"Tuesday, April 15, 2025, 10 - 11:15am Woodruff PE Center Arena Court"
Tennis Class - PE,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1238868139,1238868139,"Wednesday, April 16, 2025, 10am - 12:45pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
PE 192 1 3279,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222894345,1222894345,"Thursday, April 17, 2025, 10 - 11:15am Woodruff PE Center Arena Court"
DANC 323R 1 2834,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676426,1208676426,"Friday, April 18, 2025, 11:30am - 12:45pm Woodruff PE Center - Dance Studio"
Hinduism without Borders,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235248064,1235248064,"Saturday, April 19, 2025, 11am - 11:30pm Woodruff PE Center Mcdonough Field, Woodruff PE Center Mcdonough Stage"
Women's Tennis vs CWRU,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1216978048,1216978048,"Sunday, April 13, 2025, 12 - 4pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Hatha Yoga (Savvy),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229821886,1229821886,"Monday, April 14, 2025, 11:30am - 12:30pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 164 1 3239,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917647,1222917647,"Tuesday, April 15, 2025, 10 - 11:15am Woodruff PE Center Aerobics Room"
Tennis Class - PE,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1238868084,1238868084,"Wednesday, April 16, 2025, 10am - 12:45pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
PE 164 1 3239,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917656,1222917656,"Thursday, April 17, 2025, 10 - 11:15am Woodruff PE Center Aerobics Room"
Track and Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1226151346,1226151346,"Friday, April 18, 2025, 1 - 3pm Woodruff PE Center Mcdonough Field"
Emory Dance Company Course,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235867449,1235867449,"Saturday, April 19, 2025, 11am - 4pm Woodruff PE Center - Dance Studio"
Women's Tennis vs CWRU,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1216978066,1216978066,"Sunday, April 13, 2025, 12 - 4pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
DANC 323R 1 2834,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676407,1208676407,"Monday, April 14, 2025, 11:30am - 12:45pm Woodruff PE Center - Dance Studio"
PE 167 3 3248,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222893566,1222893566,"Tuesday, April 15, 2025, 11:30am - 12:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 194 1 3285,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917651,1222917651,"Wednesday, April 16, 2025, 10 - 11:15am Woodruff PE Center Aerobics Room"
FitWell Team Meeting,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1233182559,1233182559,"Thursday, April 17, 2025, 11am - 12pm Woodruff PE Center 2nd conference room"
DANC 423R 1 2838,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676427,1208676427,"Friday, April 18, 2025, 1 - 2:15pm Woodruff PE Center - Dance Studio"
Splash Fitness (Mariam),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229836022,1229836022,"Saturday, April 19, 2025, 1 - 2pm Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
Cycle & Tri Practice (IMSC),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235050928,1235050928,"Sunday, April 13, 2025, 12 - 1pm Woodruff PE Center Pool lap lane"
Student-Athlete Physicals - Karli,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1259505724,1259505724,"Monday, April 14, 2025, 12 - 1:30pm Woodruff PE Center small class room"
PE 116 1 3221,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222895413,1222895413,"Tuesday, April 15, 2025, 11:30am - 12:20pm Woodruff PE Center Cycling Studio"
DANC 323R 1 2834,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676417,1208676417,"Wednesday, April 16, 2025, 11:30am - 12:45pm Woodruff PE Center - Dance Studio"
PE 167 3 3248,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222893572,1222893572,"Thursday, April 17, 2025, 11:30am - 12:45pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
CS Officer Training,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1239742724,1239742724,"Friday, April 18, 2025, 2 - 4pm Woodruff PE Center Large class room"
CS BJJ,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1230913098,1230913098,"Saturday, April 19, 2025, 2 - 4pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Emory Dance Company Course,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235867444,1235867444,"Sunday, April 13, 2025, 12:30 - 4pm Woodruff PE Center - Dance Studio"
Men's Tennis individuals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1236519217,1236519217,"Monday, April 14, 2025, 12:45 - 2:30pm Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center All Outdoor Tennis courts"
DANC 121R 2 2739,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676412,1208676412,"Tuesday, April 15, 2025, 11:30am - 12:45pm Woodruff PE Center - Dance Studio"
Men's Tennis individuals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1236519218,1236519218,"Wednesday, April 16, 2025, 12:45 - 1pm Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center All Outdoor Tennis courts"
PE 116 1 3221,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222895414,1222895414,"Thursday, April 17, 2025, 11:30am - 12:20pm Woodruff PE Center Cycling Studio"
Women's Tennis vs Georgia Gwinnett,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1216978049,1216978049,"Friday, April 18, 2025, 2 - 7pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
Optimizers Soccer Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1259778488,1259778488,"Saturday, April 19, 2025, 3 - 5pm Woodruff  PE Center Candler Field #1, Woodruff PE Center Candler Field #2"
TNT Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241397145,1241397145,"Sunday, April 13, 2025, 1 - 3pm Woodruff PE Center Aerobics Room"
Men's Tennis individuals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1236518495,1236518495,"Monday, April 14, 2025, 12:45 - 2:30pm Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center All Outdoor Tennis courts"
PE 167 1 3242,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222893567,1222893567,"Tuesday, April 15, 2025, 1 - 2:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Men's Tennis individuals,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1236518496,1236518496,"Wednesday, April 16, 2025, 12:45 - 1pm Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center All Outdoor Tennis courts"
DANC 121R 2 2739,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676422,1208676422,"Thursday, April 17, 2025, 11:30am - 12:45pm Woodruff PE Center - Dance Studio"
Women's Tennis vs Georgia Gwinnett,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1216978067,1216978067,"Friday, April 18, 2025, 2 - 7pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
TNT Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241397148,1241397148,"Saturday, April 19, 2025, 4 - 6pm Woodruff PE Center Aerobics Room"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222279438,1222279438,"Sunday, April 13, 2025, 1 - 4pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
PE 191 1 3271,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222893562,1222893562,"Monday, April 14, 2025, 1 - 2:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Track and Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1226151342,1226151342,"Tuesday, April 15, 2025, 1 - 3pm Woodruff PE Center Mcdonough Field"
PE 191 1 3271,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222893569,1222893569,"Wednesday, April 16, 2025, 1 - 2:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
PE 167 1 3242,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222893573,1222893573,"Thursday, April 17, 2025, 1 - 2:15pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Stretch (Maki),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1229818142,1229818142,"Friday, April 18, 2025, 2 - 3pm Woodruff PE Center Aerobics Room"
TNT Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241399741,1241399741,"Saturday, April 19, 2025, 4 - 6pm Woodruff PE Center Aerobics Room"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221900785,1221900785,"Sunday, April 13, 2025, 1 - 4pm Woodruff PE Center Indoor Tennis court #7 (roof), Woodruff PE Center Indoor Tennis court #8 (roof), Woodruff PE Center Indoor Tennis court #9 (roof), Woodruff PE Center Indoor Tennis court #10 (roof), Woodruff PE Center Indoor Tennis Court  #11,…"
Track and Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1226151340,1226151340,"Monday, April 14, 2025, 1 - 3pm Woodruff PE Center Mcdonough Field"
DANC 123R 1 2731,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676413,1208676413,"Tuesday, April 15, 2025, 1 - 2:15pm Woodruff PE Center - Dance Studio"
Track and Field Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1226151344,1226151344,"Wednesday, April 16, 2025, 1 - 3pm Woodruff PE Center Mcdonough Field"
DANC 123R 1 2731,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676423,1208676423,"Thursday, April 17, 2025, 1 - 2:15pm Woodruff PE Center - Dance Studio"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221902283,1221902283,"Friday, April 18, 2025, 2:15 - 4:15pm "
Break Emory Weekly Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1242052342,1242052342,"Saturday, April 19, 2025, 5 - 7:30pm Woodruff PE Center multipurpose room, wrestling,aerobics,yoga,martial arts"
Water Polo Practice (IMSC),https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235050929,1235050929,"Sunday, April 13, 2025, 1 - 3pm Woodruff PE Center Pool diving well / deep end"
DANC 423R 1 2838,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676408,1208676408,"Monday, April 14, 2025, 1 - 2:15pm Woodruff PE Center - Dance Studio"
Men Tennis vs Georgia Gwinnett college,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235242473,1235242473,"Tuesday, April 15, 2025, 1 - 5pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
DANC 423R 1 2838,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1208676418,1208676418,"Wednesday, April 16, 2025, 1 - 2:15pm Woodruff PE Center - Dance Studio"
PE 112 1 3194,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222894428,1222894428,"Thursday, April 17, 2025, 1 - 2:15pm Woodruff PE Center Pool shallow end, Woodruff PE Center Pool lap lane, Woodruff PE Center Pool diving well / deep end, Woodruff PE Center Pool"
Men's Tennis Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1221900794,1221900794,"Friday, April 18, 2025, 2:15 - 4:15pm "
Savera Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241501841,1241501841,"Saturday, April 19, 2025, 5 - 8pm Woodruff PE Center - Dance Studio"
TNT Practice,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1241399739,1241399739,"Sunday, April 13, 2025, 1 - 3pm Woodruff PE Center Aerobics Room"
PE 167 4 3251,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1222917643,1222917643,"Monday, April 14, 2025, 1 - 2:15pm Woodruff PE Center Aerobics Room"
Men Tennis vs Georgia Gwinnett college,https://25livepub.collegenet.com/calendars/25live-woodpec-cal?eventid=1235242382,1235242382,"Tuesday, April 15, 2025, 1 - 5pm Woodruff PE Center All Outdoor Tennis courts, Woodruff PE Center All Indoor Tennis courts"
